id,num_user,num_critic,imdb_score,num_votes,facebook_likes
3501,3,1,3.3,114,200
3502,7,36,5.5,1048,793
3503,25,7,6.5,1047,548
3504,177,177,6.4,57349,0
3505,339,139,6.8,225282,0
3506,877,213,8.1,667983,18000
3507,180,350,7.0,45799,0
3508,123,122,6.8,11202,750
3509,190,245,6.5,80196,0
3510,31,30,5.9,12078,0
3511,380,265,6.5,168172,0
3512,55,56,4.2,7888,0
3513,106,214,6.3,32567,0
3514,637,344,5.8,229679,15000
3515,54,34,6.1,11370,829
3516,39,9,7.9,3828,733
3517,270,110,5.3,21359,0
3518,70,56,6.8,4120,0
3519,250,150,3.8,43300,0
3520,111,41,6.4,4049,166
3521,231,288,6.8,83171,17000
3522,651,185,7.2,218771,0
3523,57,123,6.8,16863,0
3524,8,20,5.8,1359,903
3525,70,29,6.8,10139,0
3526,131,48,6.9,36559,0
3527,524,148,7.6,329969,0
3528,104,182,6.7,27781,0
3529,27,30,6.6,1172,477
3530,494,331,7.7,376600,40000
3531,37,26,4.7,7367,850
3532,42,35,3.3,1547,750
3533,40,63,6.8,15790,0
3534,131,279,6.1,27297,0
3535,75,205,7.2,29019,10000
3536,513,300,8.0,307639,32000
3537,2618,446,7.2,316020,0
3538,45,78,7.2,21912,12000
3539,388,145,5.0,45455,0
3540,239,78,2.2,40751,881
3541,21,67,5.4,5156,0
3542,185,123,5.8,62421,10000
3543,1117,635,7.5,462669,118000
3544,33,63,5.5,4948,969
3545,54,34,6.6,18041,0
3546,79,31,6.2,11668,0
3547,95,58,7.2,37785,2000
3548,962,285,7.2,162130,0
3549,441,175,7.3,73640,0
3550,351,233,5.9,60062,0
3551,53,5,6.4,1099,43
3552,100,188,7.3,44931,0
3553,213,161,6.1,42144,690
3554,91,49,5.7,5936,242
3555,50,18,6.9,6585,990
3556,280,138,7.8,82476,0
3557,335,212,6.8,46492,7000
3558,269,339,6.5,104301,28000
3559,172,108,4.7,8662,134
3560,82,184,7.0,15352,0
3561,68,40,4.4,7664,0
3562,850,233,6.8,206104,0
3563,142,56,6.8,88844,0
3564,447,215,8.0,140527,13000
3565,93,75,4.9,15880,288
3566,16,17,3.8,2281,125
3567,158,242,8.0,70194,14000
3568,657,262,7.1,143525,0
3569,53,133,6.6,9808,0
3570,211,191,6.3,53786,0
3571,35,86,7.1,4303,0
3572,145,175,6.0,48562,0
3573,1500,280,7.3,227071,10000
3574,55,39,5.6,9066,38
3575,4,1,4.5,47,4
3576,726,151,8.3,600996,27000
3577,120,58,5.3,18571,847
3578,252,65,6.7,46482,0
3579,302,136,6.1,43574,0
3580,199,110,7.5,30982,0
3581,185,183,7.1,53341,18000
3582,1018,183,3.7,189855,0
3583,919,299,4.6,220758,13000
3584,48,41,6.4,5049,226
3585,1283,247,5.6,143628,0
3586,2,4,6.4,252,25
3587,16,16,5.4,137,48
3588,170,84,7.6,63274,12000
3589,82,40,6.8,6110,0
3590,644,536,8.1,475518,149000
3591,698,276,5.5,139423,0
3592,99,100,3.7,17829,0
3593,61,193,6.7,24391,0
3594,107,52,6.7,21212,3000
3595,61,9,6.0,6595,345
3596,23,13,6.6,720,30
3597,285,122,6.1,114692,2000
3598,164,214,6.8,145852,32000
3599,175,56,6.0,24826,783
3600,14,26,6.2,1201,0
3601,139,233,6.6,145321,14000
3602,55,79,8.3,7314,0
3603,216,386,7.0,71679,17000
3604,1694,220,7.2,381672,0
3605,97,145,6.0,34079,0
3606,58,75,7.4,5526,0
3607,133,42,6.9,69663,0
3608,6,6,6.2,117,4
3609,121,78,6.5,25613,0
3610,209,195,7.4,90932,21000
3611,120,51,7.0,6084,671
3612,51,16,7.2,1976,603
3613,1,5,7.6,80,82
3614,1,1,6.0,67,0
3615,1,18,7.2,389,36
3616,249,41,7.3,21049,0
3617,578,111,3.3,34219,0
3618,47,53,5.6,3914,153
3619,290,103,6.2,15104,0
3620,198,301,6.3,35848,0
3621,572,149,7.3,145422,0
3622,317,117,6.6,74009,0
3623,951,509,7.9,483540,83000
3624,304,241,7.2,130661,54000
3625,4,5,4.8,1351,452
3626,110,166,5.7,43328,0
3627,327,125,7.8,340085,12000
3628,23,8,8.1,3673,0
3629,11,3,7.0,1641,265
3630,34,3,6.0,651,44
3631,71,98,5.7,6476,0
3632,616,454,6.3,85022,29000
3633,581,316,7.8,192930,12000
3634,308,167,5.1,28635,893
3635,273,184,5.5,51892,24000
3636,96,62,7.4,16281,0
3637,964,490,8.1,786092,53000
3638,1,4,7.2,22,305
3639,331,106,7.1,58222,0
3640,242,358,6.4,85024,23000
3641,75,43,4.0,3875,422
3642,123,65,6.9,8134,209
3643,257,80,6.2,106528,0
3644,132,119,6.2,46961,0
3645,26,1,7.3,415,43
3646,63,18,6.8,21409,0
3647,2,1,7.4,271,64
3648,29,14,5.6,2699,154
3649,279,68,7.3,107227,3000
3650,135,57,6.1,19768,566
3651,3,4,5.2,553,119
3652,382,163,6.8,53028,0
3653,271,105,6.7,69457,0
3654,6,7,3.2,169,312
3655,1361,276,6.7,320284,0
3656,80,93,5.6,15788,538
3657,177,91,6.3,54710,0
3658,4,16,4.2,361,58
3659,243,246,7.3,56923,0
3660,325,253,7.2,217507,0
3661,143,210,6.7,44099,0
3662,343,302,6.4,125305,39000
3663,107,36,6.4,12519,0
3664,9,26,8.4,3086,0
3665,66,40,5.9,17365,630
3666,106,118,6.1,31209,0
3667,168,59,6.2,30396,0
3668,66,151,6.2,21243,0
3669,122,73,5.7,19805,0
3670,290,128,7.4,121676,0
3671,2,,4.8,57,33
3672,212,126,5.7,31113,852
3673,369,414,6.2,111625,20000
3674,126,47,5.4,35918,1000
3675,201,83,6.5,42987,0
3676,118,155,5.1,34948,0
3677,351,252,7.7,145580,0
3678,168,327,7.5,53919,17000
3679,95,55,6.0,36587,0
3680,928,190,7.7,317166,0
3681,49,5,6.9,2986,725
3682,504,436,6.7,229823,31000
3683,149,45,6.3,75365,0
3684,64,43,5.5,2787,98
3685,2301,400,8.0,470483,0
3686,855,265,6.4,129719,0
3687,555,256,7.6,422606,0
3688,390,111,6.4,55889,0
3689,667,194,8.0,525801,15000
3690,129,129,6.9,31964,0
3691,1535,350,5.2,348007,19000
3692,136,68,6.7,128010,0
3693,102,242,6.6,30284,10000
3694,150,66,5.3,30462,0
3695,549,133,7.2,222099,10000
3696,141,70,8.1,33741,0
3697,69,29,7.8,10755,963
3698,165,90,7.2,17740,0
3699,609,147,8.1,437418,38000
3700,69,42,6.8,6359,0
3701,15,87,6.8,3499,0
3702,230,90,5.9,18481,4000
3703,57,79,5.3,13167,0
3704,35,28,6.8,4100,352
3705,97,152,6.7,56501,16000
3706,569,138,6.2,107859,0
3707,545,118,7.6,136580,15000
3708,2047,153,7.4,96654,0
3709,,,8.6,8,49
3710,10,56,5.7,1231,932
3711,191,188,5.8,68720,0
3712,481,155,6.5,185878,0
3713,533,152,6.7,63067,0
3714,2618,446,7.2,316027,0
3715,151,211,5.1,28257,11000
3716,1067,495,6.7,321227,41000
3717,629,216,7.1,207934,0
3718,1514,273,8.3,666937,52000
3719,134,195,6.9,61151,0
3720,841,283,7.9,149414,0
3721,643,199,5.8,99043,0
3722,132,63,4.9,26598,1000
3723,35,73,6.8,7100,0
3724,62,77,6.6,34579,0
3725,660,157,7.2,95860,16000
3726,167,95,6.3,42876,0
3727,374,186,6.0,58015,0
3728,206,160,6.5,27346,0
3729,5,7,3.7,106,225
3730,161,74,6.7,10564,0
3731,80,107,5.3,28209,0
3732,33,6,6.9,833,31
3733,272,97,7.3,22408,0
3734,9,14,6.3,1255,660
3735,190,110,6.7,14018,682
3736,177,139,7.0,45890,0
3737,20,101,5.7,2410,784
3738,430,150,8.1,106160,0
3739,129,259,6.6,39260,0
3740,194,238,6.6,270228,41000
3741,706,206,8.6,275720,41000
3742,166,98,4.6,41239,887
3743,156,125,5.9,13086,576
3744,1103,200,7.7,292022,10000
3745,597,242,6.8,244566,0
3746,398,185,7.8,132386,38000
3747,117,43,6.2,49680,0
3748,113,74,3.8,7904,562
3749,361,167,6.1,29649,0
3750,18,18,5.7,806,140
3751,254,228,5.8,88542,19000
3752,206,159,7.4,33567,0
3753,336,129,6.4,56646,0
3754,247,58,3.5,23671,0
3755,11,15,6.1,1634,127
3756,55,20,7.1,4583,0
3757,640,558,7.4,216032,39000
3758,17,95,6.9,334,43
3759,21,134,6.4,2587,0
3760,261,118,6.5,48322,0
3761,186,162,6.3,104356,14000
3762,181,252,6.6,117999,16000
3763,130,56,6.9,52055,0
3764,10,61,6.3,1516,377
3765,123,46,6.3,112167,0
3766,147,111,6.7,11983,365
3767,35,42,7.5,2650,385
3768,209,185,5.9,130272,2000
3769,26,38,6.9,1439,26
3770,126,337,7.2,36381,11000
3771,275,323,7.3,86955,12000
3772,141,224,6.2,90046,17000
3773,184,218,6.1,49205,0
3774,1516,303,5.9,138814,0
3775,202,61,7.0,67853,0
3776,456,109,3.8,36033,946
3777,511,94,6.6,178126,0
3778,198,59,7.0,21416,0
3779,215,219,6.7,143368,24000
3780,134,200,5.7,66579,20000
3781,99,163,7.0,32382,13000
3782,56,103,7.2,13359,19000
3783,79,8,7.7,6381,963
3784,440,269,7.1,183247,0
3785,216,91,6.6,31751,0
3786,2067,274,8.5,845580,40000
3787,219,125,6.9,19007,549
3788,133,120,6.4,43879,11000
3789,262,160,5.8,88529,0
3790,16,7,6.6,1361,889
3791,175,114,6.3,30077,893
3792,24,6,3.9,425,91
3793,87,61,6.8,18915,33000
3794,16,13,5.7,455,25
3795,842,172,6.4,58450,0
3796,3,3,7.2,100,72
3797,177,131,7.1,18035,0
3798,96,151,7.0,35833,10000
3799,12,28,6.2,618,85
3800,497,169,7.3,126357,0
3801,203,147,5.1,53884,1000
3802,57,44,6.1,16193,0
3803,571,216,5.8,102861,0
3804,268,271,6.2,109620,15000
3805,543,166,6.5,155532,0
3806,166,119,6.3,72673,0
3807,298,227,6.2,41170,0
3808,178,234,6.3,34258,0
3809,81,48,4.4,3665,131
3810,131,31,5.2,11399,0
3811,221,162,6.2,121084,0
3812,301,111,8.3,165638,8000
3813,21,45,6.1,2326,738
3814,91,159,6.0,28618,11000
3815,243,190,6.8,271691,0
3816,131,48,6.9,36559,0
3817,14,23,6.6,761,26
3818,3,1,4.5,557,0
3819,378,181,7.4,36542,0
3820,103,147,5.8,30394,0
3821,359,264,5.7,82133,14000
3822,133,147,6.0,34359,16000
3823,93,97,5.1,14324,1000
3824,230,231,7.0,48346,0
3825,81,62,6.7,29843,0
3826,962,80,7.4,162701,19000
3827,150,75,4.4,18271,0
3828,1101,588,7.8,395087,114000
3829,2,8,4.8,162,186
3830,159,183,4.4,31915,18000
3831,807,511,7.5,300110,131000
3832,261,120,7.3,127503,0
3833,78,40,7.3,10073,816
3834,6,22,7.5,575,801
3835,267,106,6.0,16832,701
3836,349,343,7.2,132423,15000
3837,723,453,7.0,522371,18000
3838,14,12,6.9,460,96
3839,7,9,6.3,291,283
3840,235,116,6.1,40380,0
3841,16,15,5.6,448,12
3842,16,16,5.5,294,26
3843,127,79,6.1,54316,0
3844,46,22,6.4,44502,0
3845,651,231,7.1,131969,12000
3846,150,96,6.9,62986,0
3847,155,208,7.2,27918,33000
3848,491,449,7.3,264047,64000
3849,252,77,7.4,63951,0
3850,224,95,4.9,49934,0
3851,559,181,8.4,192775,11000
3852,153,63,7.1,36996,0
3853,281,232,6.7,41226,0
3854,341,451,6.8,268154,40000
3855,19,15,7.4,775,100
3856,45,76,6.1,4302,375
3857,271,242,6.4,117096,24000
3858,122,78,7.1,12047,677
3859,76,46,6.2,6095,1000
3860,124,141,5.6,48500,0
3861,155,165,6.8,24407,36000
3862,115,179,6.4,74875,11000
3863,641,175,7.8,220591,17000
3864,68,54,7.8,9171,689
3865,203,204,6.4,172878,19000
3866,256,95,8.1,171726,12000
3867,350,331,6.4,82327,18000
3868,611,238,6.3,145974,10000
3869,14,15,4.2,662,689
3870,106,93,6.0,30890,718
3871,71,122,6.6,45293,0
3872,278,186,4.5,19918,0
3873,27,17,7.0,2223,746
3874,162,195,7.8,30479,16000
3875,20,27,7.0,2302,0
3876,293,156,6.9,64423,13000
3877,117,90,5.8,29968,445
3878,13,15,7.0,204,32
3879,121,133,4.7,29523,0
3880,255,139,5.4,107817,14000
3881,314,364,6.6,190494,33000
3882,604,221,7.6,128850,10000
3883,98,190,7.1,29613,0
3884,125,198,6.6,68935,0
3885,291,181,5.4,43764,0
3886,387,324,7.8,294810,29000
3887,25,55,6.4,2311,638
3888,34,13,5.4,2061,501
3889,25,29,6.9,2843,166
3890,235,105,5.2,46031,0
3891,292,114,5.3,39768,0
3892,620,454,8.1,383591,86000
3893,888,177,8.9,447785,40000
3894,291,119,6.2,105478,0
3895,425,143,6.7,44339,0
3896,284,306,7.5,286877,56000
3897,182,158,6.0,15697,0
3898,39,39,6.0,3116,251
3899,5,9,5.4,143,194
3900,252,82,3.7,16294,889
3901,1080,216,8.6,1023511,39000
3902,92,33,6.0,8239,0
3903,488,122,7.4,96129,5000
3904,36,60,6.6,2591,52
3905,48,76,6.9,2725,305
3906,8,6,5.4,748,543
3907,123,269,7.4,34643,17000
3908,147,97,6.6,11387,357
3909,102,45,6.0,12561,0
3910,3,,4.7,128,2
3911,53,59,3.5,9509,11000
3912,461,478,7.6,196217,59000
3913,288,143,6.0,132415,0
3914,24,12,6.5,3943,599
3915,1,2,7.1,53,197
3916,1,1,4.8,5,0
3917,1,18,6.3,191,142
3918,29,12,4.6,2047,0
3919,110,161,6.1,60232,0
3920,28,21,3.0,4081,154
3921,166,59,5.7,31371,0
3922,346,272,6.3,131227,41000
3923,184,173,6.5,87165,12000
3924,111,54,4.3,45144,18000
3925,257,92,6.1,55749,0
3926,136,97,8.0,24959,0
3927,988,187,6.7,272227,14000
3928,568,169,8.3,150020,0
3929,8,22,6.2,1194,324
3930,119,79,6.3,9971,661
3931,611,159,7.4,200556,15000
3932,176,328,7.0,72287,12000
3933,168,117,4.7,36431,1000
3934,35,35,6.3,589,74
3935,153,258,6.6,125198,11000
3936,1191,318,7.9,157863,12000
3937,695,597,8.1,439176,83000
3938,1193,765,8.5,955174,199000
3939,53,98,5.7,6585,0
3940,371,359,5.9,108248,39000
3941,53,35,6.2,4182,3000
3942,21,4,6.6,564,19
3943,3,,5.8,16,0
3944,31,48,5.3,3788,1000
3945,162,44,5.1,7403,648
3946,84,252,7.1,52509,13000
3947,93,161,6.5,21672,0
3948,154,125,5.4,48245,0
3949,576,228,5.3,94463,0
3950,,,7.6,7,132
3951,16,31,5.4,1250,695
3952,463,163,6.0,77673,0
3953,160,188,7.0,65785,16000
3954,203,201,6.4,76498,15000
3955,138,105,5.9,69319,846
3956,92,52,5.1,11211,215
3957,56,19,7.3,7646,1000
3958,122,220,6.1,77935,0
3959,408,152,7.7,120036,10000
3960,45,73,7.1,5603,607
3961,68,166,6.4,15756,0
3962,84,54,7.6,7776,774
3963,88,86,7.7,10366,0
3964,232,116,5.0,58961,795
3965,973,375,7.5,321795,10000
3966,90,94,6.9,22010,0
3967,527,304,6.6,138435,0
3968,491,348,5.9,167085,62000
3969,106,130,6.1,14193,0
3970,11,4,8.1,3089,1000
3971,115,42,7.4,13474,0
3972,599,202,7.7,232710,26000
3973,19,21,5.9,1595,69
3974,527,491,7.9,323353,65000
3975,149,112,5.8,15664,0
3976,2042,525,8.2,791783,48000
3977,159,121,7.3,26493,0
3978,10,8,3.9,1015,566
3979,113,113,5.6,22823,0
3980,307,56,3.3,18254,1000
3981,4,4,5.1,257,9
3982,35,20,6.8,3102,283
3983,549,134,8.3,270790,16000
3984,106,130,6.1,14193,0
3985,115,211,6.4,46480,12000
3986,1108,329,7.5,355137,0
3987,713,459,6.7,341058,49000
3988,196,74,6.9,32370,0
3989,181,96,7.1,6377,345
3990,31,23,4.3,4633,365
3991,142,261,7.2,73349,15000
3992,115,75,6.4,5772,302
3993,511,525,6.4,175409,60000
3994,242,143,5.6,58412,2000
3995,150,73,7.2,24891,0
3996,201,195,6.4,64777,0
3997,42,46,6.0,3297,798
3998,88,24,6.6,4052,242
3999,172,180,7.2,52496,29000
4000,158,16,5.6,1742,409
4001,80,70,7.6,6790,491
4002,190,265,6.4,72886,35000
4003,296,159,7.6,208817,5000
4004,214,165,6.7,70136,26000
4005,180,110,4.8,38503,0
4006,6,1,3.8,93,54
4007,204,183,5.9,86627,28000
4008,56,,7.4,1465,515
4009,611,489,7.7,289508,109000
4010,815,291,7.9,188637,11000
4011,215,215,7.1,166194,0
4012,212,364,7.5,61114,22000
4013,134,61,7.4,72324,3000
4014,172,138,5.4,39778,11000
4015,81,94,7.2,13174,0
4016,135,199,7.0,23696,0
4017,42,21,5.9,36918,3000
4018,32,29,5.8,4952,0
4019,20,23,4.1,3229,83
4020,38,76,6.9,9585,0
4021,169,72,7.6,36381,0
4022,560,295,7.8,237872,0
4023,370,140,6.2,137377,0
4024,84,31,6.1,10266,0
4025,254,132,5.3,31293,648
4026,165,41,7.4,37269,0
4027,358,164,6.2,54346,0
4028,320,251,7.6,92781,5000
4029,687,285,7.9,352695,17000
4030,33,10,5.0,2011,518
4031,102,29,3.4,4501,0
4032,606,208,6.1,270207,2000
4033,19,15,6.2,1761,174
4034,78,38,6.6,3135,184
4035,67,129,7.2,9638,0
4036,263,118,7.3,48806,11000
4037,127,217,6.5,54147,0
4038,250,103,6.1,38248,0
4039,40,47,5.9,5699,0
4040,247,281,7.6,83182,16000
4041,683,185,6.6,98403,0
4042,284,131,5.0,38658,930
4043,5,5,3.9,344,0
4044,70,187,6.3,13227,11000
4045,634,401,7.0,252257,89000
4046,510,179,7.5,32415,951
4047,422,235,6.6,127528,0
4048,501,264,5.2,117927,0
4049,78,78,6.4,12125,1000
4050,109,55,6.9,9424,0
4051,34,47,6.2,1940,30
4052,67,31,5.2,4757,474
4053,935,229,8.0,338415,12000
4054,297,137,7.3,73006,0
4055,710,241,7.7,143251,0
4056,304,60,2.1,23606,0
4057,230,178,4.8,42183,0
4058,340,144,6.0,119807,0
4059,10,,8.2,78,460
4060,11,16,5.7,910,0
4061,53,20,6.0,6930,323
4062,454,202,7.7,149528,0
4063,222,197,6.4,61680,19000
4064,260,111,6.4,31433,0
4065,361,157,8.1,173551,11000
4066,287,147,8.0,63192,0
4067,195,335,7.4,77394,24000
4068,24,5,3.3,1167,66
4069,637,344,5.8,229687,15000
4070,180,78,6.6,8624,824
4071,132,65,6.0,15582,849
4072,405,284,6.1,138190,30000
4073,147,92,5.6,12388,744
4074,32,22,6.6,695,277
4075,559,192,7.7,189683,0
4076,34,115,6.0,13421,0
4077,15,27,7.3,1560,777
4078,643,354,6.8,326286,0
4079,200,95,5.8,25462,804
4080,3,8,5.4,1305,244
4081,136,125,5.8,13065,3000
4082,15,10,5.7,1153,238
4083,42,25,5.9,7984,833
4084,50,22,6.2,1547,104
4085,524,297,6.8,310903,38000
4086,612,217,7.2,107557,0
4087,84,54,6.5,29463,0
4088,52,32,6.9,6142,1000
4089,165,169,7.7,20307,0
4090,104,61,5.4,11693,613
4091,47,64,4.4,6964,0
4092,596,151,7.3,303864,16000
4093,27,24,7.2,1599,274
4094,118,153,6.7,60230,11000
4095,185,221,6.5,97697,40000
4096,989,192,8.7,728685,25000
4097,20,71,4.9,5721,1000
4098,30,62,4.9,7991,0
4099,106,155,6.1,45928,0
4100,83,112,6.2,44021,0
4101,199,30,5.1,9010,0
4102,94,165,6.1,17596,0
4103,64,56,6.7,11600,7000
4104,65,84,7.5,3156,588
4105,7,3,2.8,105,634
4106,116,144,6.1,72326,0
4107,288,152,6.6,93790,0
4108,55,42,6.1,7772,145
4109,323,343,7.0,103749,56000
4110,130,151,7.6,44723,51000
4111,209,90,5.6,40651,0
4112,106,61,5.4,5663,332
4113,26,31,5.9,811,108
4114,111,70,4.8,17722,849
4115,326,452,6.9,184641,81000
4116,19,94,5.7,344,655
4117,147,62,6.7,23516,0
4118,469,106,5.5,116625,0
4119,1641,287,7.9,217740,0
4120,53,77,5.9,3865,2000
4121,68,75,6.7,9408,608
4122,53,100,5.2,21268,518
4123,1138,606,8.2,780588,138000
4124,2054,470,6.2,333847,5000
4125,44,31,6.3,3536,228
4126,885,273,5.8,89101,3000
4127,280,211,6.8,19655,683
4128,91,81,6.2,4603,489
4129,59,58,6.0,5602,329
4130,246,191,6.3,129995,0
4131,170,80,7.9,45271,0
4132,281,112,5.1,25870,0
4133,931,173,8.4,664719,19000
4134,300,108,6.3,68565,0
4135,215,244,5.9,47003,11000
4136,492,228,7.7,212085,15000
4137,398,356,7.7,189249,0
4138,571,522,7.5,379462,56000
4139,126,189,5.2,25210,13000
4140,33,105,7.6,4547,0
4141,398,370,7.8,106072,65000
4142,194,235,6.4,58349,0
4143,78,50,6.8,31077,0
4144,173,129,6.3,51842,0
4145,31,75,6.3,3075,589
4146,756,168,6.6,102071,5000
4147,154,123,5.8,44453,0
4148,84,84,5.3,10986,0
4149,162,128,7.1,23660,0
4150,499,148,7.8,55329,0
4151,145,225,7.1,84817,22000
4152,250,71,7.4,81599,0
4153,296,286,5.7,160418,16000
4154,366,260,7.2,38893,0
4155,90,72,6.4,12559,423
4156,456,147,6.8,266103,11000
4157,139,82,6.9,58300,0
4158,1159,239,6.4,333248,19000
4159,32,83,5.4,12702,0
4160,149,94,4.9,33180,567
4161,484,448,6.7,370704,58000
4162,521,209,7.9,133526,0
4163,18,8,4.7,179,39
4164,593,308,6.7,125114,16000
4165,44,36,4.9,4599,885
4166,181,198,6.2,29867,27000
4167,822,362,7.8,459346,23000
4168,287,137,5.2,22929,926
4169,478,149,5.5,65512,0
4170,339,336,6.5,85688,23000
4171,182,95,6.9,55913,0
4172,376,417,7.3,187170,47000
4173,113,48,6.3,14429,2000
4174,264,20,6.0,13998,659
4175,474,156,5.5,75920,0
4176,1127,568,8.1,569841,146000
4177,26,31,4.1,4875,206
4178,167,105,6.1,23345,629
4179,114,146,5.7,60202,0
4180,119,200,6.9,41856,12000
4181,1473,220,6.9,161448,0
4182,147,78,5.8,46205,0
4183,226,120,6.6,112669,0
4184,278,144,6.8,191470,0
4185,213,57,6.9,265818,0
4186,450,245,6.6,102338,0
4187,269,245,6.0,115687,21000
4188,592,165,7.3,219091,12000
4189,133,45,6.7,87739,0
4190,238,100,7.5,63839,0
4191,24,77,7.7,2379,0
4192,8,3,5.7,300,141
4193,90,27,6.6,8930,672
4194,199,172,7.5,34194,0
4195,146,70,6.0,18723,0
4196,181,103,5.3,22220,463
4197,657,314,6.1,128682,51000
4198,27,63,6.0,4670,0
4199,84,55,6.1,27492,0
4200,297,399,6.6,82331,18000
4201,215,157,7.0,28714,762
4202,66,28,2.8,4518,241
4203,175,44,7.3,20426,0
4204,113,106,6.9,16234,0
4205,135,50,5.3,12188,1000
4206,258,135,6.1,110788,2000
4207,67,34,6.2,11156,0
4208,69,29,5.7,6965,262
4209,374,122,6.9,85423,12000
4210,111,18,4.1,2253,158
4211,457,212,6.0,107028,44000
4212,81,43,6.0,24757,0
4213,402,383,6.5,375879,56000
4214,214,155,7.3,32815,0
4215,331,100,8.0,383784,12000
4216,288,351,5.8,146352,42000
4217,70,50,5.1,9227,422
4218,664,192,7.4,87244,13000
4219,435,125,6.0,53970,0
4220,46,14,7.0,3538,438
4221,212,233,5.7,47502,10000
4222,554,102,4.8,100821,0
4223,25,23,3.4,2348,0
4224,40,73,6.7,3885,1000
4225,173,180,5.0,65044,13000
4226,564,242,6.0,67395,0
4227,117,76,6.3,6838,924
4228,286,123,7.6,93894,0
4229,271,109,6.4,38191,0
4230,34,50,6.9,6069,1000
4231,90,78,6.8,31836,0
4232,316,167,5.6,45102,0
4233,113,167,6.3,50523,0
4234,18,18,4.5,48,34
4235,67,45,5.9,14005,418
4236,101,46,4.6,13133,0
4237,275,106,6.9,16469,0
4238,210,292,6.8,126307,19000
4239,290,96,5.1,17025,295
4240,26,64,7.5,4555,697
4241,442,125,8.0,113472,0
4242,2,2,6.4,86,18
4243,2,7,4.2,71,242
4244,105,149,6.3,48873,11000
4245,98,43,5.9,19832,0
4246,483,205,7.2,314630,0
4247,143,83,6.6,50653,0
4248,53,97,5.3,11498,0
4249,39,62,6.4,11965,0
4250,118,196,6.2,27009,12000
4251,65,43,7.2,11369,872
4252,32,26,8.0,7687,0
4253,169,164,6.6,119974,0
4254,55,82,5.4,16580,916
4255,214,148,4.9,28632,0
4256,79,135,6.7,16444,2000
4257,119,164,5.8,67005,0
4258,79,66,5.6,7116,494
4259,169,84,6.3,98199,0
4260,41,21,5.4,20183,0
4261,1248,153,6.9,206776,0
4262,29,28,6.1,4598,375
4263,130,136,7.6,38690,13000
4264,11,23,5.5,2941,370
4265,40,49,5.1,4663,321
4266,144,40,6.3,60572,0
4267,149,79,7.0,16651,0
4268,13,14,7.5,1723,407
4269,632,517,7.8,330152,54000
4270,277,252,7.0,79264,13000
4271,684,244,7.4,168207,0
4272,320,180,7.1,116681,11000
4273,23,73,7.3,5489,337
4274,798,233,6.5,348861,0
4275,748,574,8.0,355126,148000
4276,5,29,7.0,162,75
4277,77,84,4.8,26413,372
4278,1033,285,5.6,115650,4000
4279,204,173,7.1,37714,0
4280,1527,486,8.3,885175,42000
4281,81,30,6.0,14473,0
4282,374,164,7.0,62468,0
4283,436,262,5.6,213275,0
4284,312,419,7.6,283563,27000
4285,281,220,7.4,64625,0
4286,915,274,7.3,190990,23000
4287,146,131,5.2,57276,0
4288,103,105,6.6,9004,287
4289,75,145,7.6,32307,0
4290,1198,343,7.3,297014,0
4291,94,34,7.6,13543,0
4292,140,328,7.3,31489,0
4293,86,155,6.4,40305,0
4294,18,59,6.5,2041,0
4295,22,19,5.3,4086,246
4296,213,129,6.2,15169,0
4297,3,10,6.2,421,199
4298,145,175,6.0,48559,0
4299,3597,320,6.5,534658,13000
4300,104,176,6.1,29322,0
4301,66,109,7.2,9750,0
4302,4,,5.6,94,11
4303,126,152,5.2,28513,0
4304,491,253,6.9,186984,0
4305,263,161,7.1,92850,0
4306,47,25,5.9,20688,0
4307,593,308,6.7,125109,16000
4308,53,93,4.5,7199,0
4309,6,2,5.7,1828,77
4310,211,196,6.1,49948,14000
4311,313,149,7.9,74651,6000
4312,138,56,7.5,25303,0
4313,71,213,7.2,24657,0
4314,271,128,7.4,61651,0
4315,195,309,7.5,86077,45000
4316,30,23,5.8,13599,6000
4317,871,310,6.9,256695,0
4318,279,206,6.6,88049,0
4319,518,63,6.2,37901,0
4320,548,206,6.5,132501,0
4321,251,126,7.9,44198,11000
4322,334,342,7.0,192462,42000
4323,22,37,5.7,2037,175
4324,54,29,6.0,1938,210
4325,166,41,7.2,71754,0
4326,214,107,8.1,53741,0
4327,388,419,7.7,265507,90000
4328,200,66,7.2,52339,0
4329,2741,401,6.5,334345,0
4330,91,30,6.7,6156,560
4331,67,140,6.3,41249,0
4332,747,125,5.0,22207,0
4333,502,206,6.8,156225,0
4334,389,69,6.5,90677,0
4335,444,188,6.6,120798,10000
4336,13,16,4.3,536,43
4337,33,41,7.0,2676,0
4338,110,74,6.5,16617,412
4339,1236,198,5.9,219501,0
4340,257,94,7.6,90177,0
4341,91,59,4.3,9380,531
4342,148,276,6.7,39764,17000
4343,27,34,5.4,3699,1000
4344,22,39,5.3,3911,0
4345,309,117,5.8,110432,0
4346,82,97,6.1,6555,0
4347,523,366,6.2,225273,71000
4348,9,20,3.9,289,115
4349,243,265,6.4,139184,12000
4350,273,224,6.7,227824,10000
4351,306,109,7.5,189413,15000
4352,461,358,6.3,238671,63000
4353,656,186,8.5,644348,17000
4354,177,153,3.5,50337,13000
4355,128,113,6.3,19707,862
4356,162,80,6.7,76099,0
4357,371,193,6.5,87447,0
4358,15,10,4.5,2138,677
4359,192,53,7.8,43270,0
