id,film_id,person_id,role
1530,1327,851,a
1531,2548,851,a
1532,2423,851,a
1533,2147,853,a
1534,1782,853,a
1535,3487,854,a
1536,4733,855,a
1537,5002,857,a
1538,3831,857,a
1539,4942,858,a
1540,1938,862,a
1541,2709,862,a
1542,1118,862,a
1543,3565,862,a
1544,1463,862,a
1545,667,862,a
1546,781,862,a
1547,222,862,a
1548,1598,862,a
1549,1176,863,a
1550,4303,864,a
1551,1150,864,a
1552,2734,864,a
1553,1052,864,a
1554,2701,864,a
1555,1126,864,a
1556,2286,864,a
1557,590,864,a
1558,1170,864,a
1559,850,864,a
1560,2988,864,a
1561,415,864,a
1562,3690,864,a
1563,3452,864,a
1564,3405,864,a
1565,2043,864,a
1566,3536,865,a
1567,503,866,a
1568,1890,867,a
1569,2423,867,a
1570,698,869,a
1571,4788,870,a
1572,4118,872,a
1573,1300,873,a
1574,2689,875,a
1575,1756,875,a
1576,358,875,a
1577,317,875,a
1578,1290,876,a
1579,3777,877,a
1580,928,878,a
1581,4075,879,a
1582,2610,880,a
1583,2716,881,a
1584,2174,881,a
1585,4300,882,a
1586,5010,884,a
1587,1255,885,a
1588,2099,886,a
1589,3114,889,a
1590,1647,889,a
1591,782,889,a
1592,2854,890,a
1593,1213,890,a
1594,3901,890,a
1595,3801,890,a
1596,4110,890,a
1597,706,890,a
1598,4617,890,a
1599,3114,890,a
1600,4140,890,a
1601,4653,890,a
1602,529,890,a
1603,1361,890,a
1604,3278,891,a
1605,4404,892,a
1606,2558,892,a
1607,3086,893,a
1608,2807,894,a
1609,2030,895,a
1610,4429,895,a
1611,931,895,a
1612,1194,895,a
1613,3960,896,a
1614,1626,897,a
1615,2687,898,a
1616,1166,898,a
1617,4571,899,a
1618,492,900,a
1619,679,900,a
1620,3335,900,a
1621,825,900,a
1622,3100,900,a
1623,3367,900,a
1624,3257,900,a
1625,3732,900,a
1626,4435,902,a
1627,4628,902,a
1628,4559,903,a
1629,2023,903,a
1630,1837,903,a
1631,2835,904,a
1632,1254,909,a
1633,339,909,a
1634,249,909,a
1635,835,909,a
1636,229,909,a
1637,8,909,a
1638,3342,911,a
1639,4242,912,a
1640,1852,913,a
1641,1612,915,a
1642,383,915,a
1643,684,915,a
1644,1220,915,a
1645,589,915,a
1646,2683,915,a
1647,1372,915,a
1648,4750,915,a
1649,3018,915,a
1650,941,915,a
1651,176,915,a
1652,2012,915,a
1653,148,915,a
1654,421,915,a
1655,256,915,a
1656,102,915,a
1657,2205,915,a
1658,1141,915,a
1659,202,915,a
1660,401,915,a
1661,793,915,a
1662,412,915,a
1663,255,915,a
1664,2899,915,a
1665,2334,915,a
1666,1723,915,a
1667,612,915,a
1668,3118,915,a
1669,1601,915,a
1670,957,915,a
1671,471,915,a
1672,47,915,a
1673,1491,915,a
1674,388,915,a
1675,1081,916,a
1676,4240,916,a
1677,3421,916,a
1678,2466,916,a
1679,4235,917,a
1680,4313,919,a
1681,2574,919,a
1682,4274,919,a
1683,2640,920,a
1684,952,920,a
1685,3614,920,a
1686,942,920,a
1687,3699,920,a
1688,2715,920,a
1689,2121,920,a
1690,2662,920,a
1691,441,920,a
1692,1398,920,a
1693,1822,920,a
1694,1390,920,a
1695,1186,920,a
1696,916,920,a
1697,815,920,a
1698,2138,920,a
1699,2744,920,a
1700,762,920,a
1701,2290,920,a
1702,96,920,a
1703,1739,922,a
1704,1654,924,a
1705,2694,924,a
1706,1050,924,a
1707,1081,924,a
1708,2129,924,a
1709,2732,925,a
1710,2527,925,a
1711,4560,925,a
1712,4532,925,a
1713,888,925,a
1714,3869,926,a
1715,3465,927,a
1716,4366,928,a
1717,5021,931,a
1718,4964,932,a
1719,626,933,a
1720,771,933,a
1721,3952,934,a
1722,3610,935,a
1723,2506,936,a
1724,364,936,a
1725,379,936,a
1726,3139,936,a
1727,1552,936,a
1728,3757,938,a
1729,624,938,a
1730,2891,939,a
1731,4080,941,a
1732,2399,942,a
1733,4373,943,a
1734,760,944,a
1735,2043,945,a
1736,3620,945,a
1737,1777,945,a
1738,4854,945,a
1739,1639,945,a
1740,2255,945,a
1741,2526,947,a
1742,1633,948,a
1743,3569,949,a
1744,3447,949,a
1745,2664,949,a
1746,3984,950,a
1747,4148,950,a
1748,2179,951,a
1749,3553,951,a
1750,4891,952,a
1751,2055,953,a
1752,4122,953,a
1753,3762,953,a
1754,561,954,a
1755,2278,954,a
1756,326,954,a
1757,1078,954,a
1758,73,954,a
1759,1629,954,a
1760,1481,954,a
1761,1592,954,a
1762,1236,954,a
1763,4000,954,a
1764,497,954,a
1765,806,954,a
1766,1459,954,a
1767,1051,954,a
1768,1986,954,a
1769,844,954,a
1770,2116,954,a
1771,4272,955,a
1772,2295,957,a
1773,4258,957,a
1774,4424,957,a
1775,3707,958,a
1776,4804,959,a
1777,2328,960,a
1778,4713,961,a
1779,4521,962,a
1780,544,963,a
1781,2849,965,a
1782,2231,965,a
1783,3003,965,a
1784,4140,969,a
1785,500,971,a
1786,4233,972,a
1787,834,972,a
1788,3375,974,a
1789,1460,974,a
1790,2455,974,a
1791,4283,974,a
1792,3297,974,a
1793,877,974,a
1794,114,974,a
1795,1989,975,a
1796,2195,977,a
1797,2773,980,a
1798,2758,980,a
1799,2509,980,a
1800,120,980,a
1801,4429,980,a
1802,3421,980,a
1803,1061,980,a
1804,1685,980,a
1805,1240,980,a
1806,2984,981,a
1807,4642,982,a
1808,1051,983,a
1809,3601,983,a
1810,1119,983,a
1811,3373,983,a
1812,3590,983,a
1813,4761,984,a
1814,1006,985,a
1815,552,985,a
1816,3946,985,a
1817,2800,986,a
1818,2681,986,a
1819,685,986,a
1820,575,986,a
1821,2628,986,a
1822,5043,990,a
1823,4963,991,a
1824,2059,992,a
1825,4546,992,a
1826,2843,993,a
1827,2576,993,a
1828,4434,996,a
1829,1581,998,a
1830,3719,999,a
1831,5009,999,a
1832,751,1002,a
1833,434,1002,a
1834,4408,1003,a
1835,830,1004,a
1836,3576,1004,a
1837,1661,1004,a
1838,2693,1006,a
1839,4696,1006,a
1840,4091,1006,a
1841,1452,1006,a
1842,4592,1007,a
1843,4111,1009,a
1844,4178,1009,a
1845,1528,1010,a
1846,1917,1011,a
1847,1812,1011,a
1848,561,1011,a
1849,896,1011,a
1850,1289,1011,a
1851,2510,1011,a
1852,3057,1011,a
1853,2365,1012,a
1854,3442,1012,a
1855,2169,1012,a
1856,1313,1012,a
1857,3927,1012,a
1858,1314,1012,a
1859,598,1013,a
1860,4965,1014,a
1861,2841,1014,a
1862,4445,1014,a
1863,4452,1015,a
1864,2735,1016,a
1865,2474,1017,a
1866,860,1018,a
1867,4882,1019,a
1868,2936,1020,a
1869,4770,1020,a
1870,3073,1022,a
1871,1008,1023,a
1872,5020,1023,a
1873,3141,1024,a
1874,3359,1024,a
1875,2557,1024,a
1876,2171,1024,a
1877,702,1024,a
1878,4512,1025,a
1879,4888,1026,a
1880,4254,1027,a
1881,3692,1028,a
1882,1064,1028,a
1883,2840,1030,a
1884,3966,1031,a
1885,4140,1032,a
1886,1481,1033,a
1887,2744,1033,a
1888,3843,1033,a
1889,2451,1034,a
1890,3339,1034,a
1891,1023,1034,a
1892,614,1034,a
1893,1331,1035,a
1894,995,1036,a
1895,1092,1037,a
1896,4692,1037,a
1897,884,1039,a
1898,1188,1040,a
1899,4033,1041,a
1900,211,1041,a
1901,1163,1041,a
1902,527,1041,a
1903,2509,1041,a
1904,4069,1043,a
1905,3449,1043,a
1906,2107,1043,a
1907,2865,1043,a
1908,4530,1043,a
1909,3458,1043,a
1910,2960,1043,a
1911,4370,1043,a
1912,2597,1043,a
1913,3411,1043,a
1914,3538,1043,a
1915,3711,1043,a
1916,1266,1044,a
1917,4917,1045,a
1918,1365,1046,a
1919,1408,1047,a
1920,1209,1048,a
1921,1577,1048,a
1922,3217,1048,a
1923,1638,1048,a
1924,1188,1048,a
1925,2456,1048,a
1926,161,1048,a
1927,2700,1048,a
1928,49,1048,a
1929,2245,1048,a
1930,4763,1048,a
1931,2677,1048,a
1932,558,1048,a
1933,4291,1048,a
1934,275,1048,a
1935,643,1048,a
1936,4412,1048,a
1937,493,1048,a
1938,3772,1048,a
1939,4439,1049,a
1940,4981,1051,a
1941,3032,1056,a
1942,4202,1056,a
1943,1887,1056,a
1944,1526,1056,a
1945,392,1056,a
1946,654,1056,a
1947,4460,1056,a
1948,1217,1056,a
1949,3514,1056,a
1950,1871,1056,a
1951,1211,1056,a
1952,1890,1056,a
1953,1768,1056,a
1954,631,1056,a
1955,1014,1056,a
1956,2916,1056,a
1957,4286,1057,a
1958,2752,1059,a
1959,2442,1059,a
1960,1456,1060,a
1961,1817,1060,a
1962,3111,1060,a
1963,4255,1060,a
1964,1598,1060,a
1965,111,1060,a
1966,493,1061,a
1967,4765,1062,a
1968,786,1063,a
1969,4467,1063,a
1970,754,1063,a
1971,333,1063,a
1972,1182,1063,a
1973,270,1063,a
1974,668,1063,a
1975,610,1063,a
1976,3007,1063,a
1977,447,1063,a
1978,687,1063,a
1979,1755,1063,a
1980,2025,1063,a
1981,1616,1063,a
1982,861,1063,a
1983,563,1063,a
1984,152,1063,a
1985,2930,1063,a
1986,492,1063,a
1987,366,1063,a
1988,692,1063,a
1989,1692,1063,a
1990,619,1063,a
1991,1116,1063,a
1992,592,1063,a
1993,2484,1063,a
1994,556,1063,a
1995,1002,1063,a
1996,734,1063,a
1997,443,1063,a
1998,348,1063,a
1999,1376,1063,a
2000,1813,1063,a
2001,4494,1063,a
2002,547,1063,a
2003,2321,1063,a
2004,300,1063,a
2005,2548,1063,a
2006,552,1063,a
2007,3356,1063,a
2008,4635,1065,a
2009,2830,1066,a
2010,2833,1067,a
2011,2542,1067,a
2012,164,1069,a
2013,197,1069,a
2014,1887,1070,a
2015,4473,1070,a
2016,2845,1070,a
2017,3634,1071,a
2018,30,1073,a
2019,2762,1073,a
2020,45,1073,a
2021,1876,1073,a
2022,3130,1073,a
2023,4914,1073,a
2024,3369,1073,a
2025,596,1073,a
2026,580,1073,a
2027,3842,1074,a
2028,3612,1075,a
2029,3047,1075,a
2030,2374,1076,a
2031,4458,1077,a
2032,4531,1077,a
2033,2461,1078,a
2034,3577,1078,a
2035,4062,1079,a
2036,3709,1081,a
2037,3263,1081,a
2038,4458,1082,a
2039,2020,1083,a
2040,1263,1083,a
2041,2886,1083,a
2042,1715,1083,a
2043,322,1083,a
2044,4338,1084,a
2045,2041,1085,a
2046,3705,1085,a
2047,3159,1085,a
2048,2171,1085,a
2049,1245,1085,a
2050,4290,1086,a
2051,3150,1088,a
2052,2367,1091,a
2053,5038,1092,a
2054,689,1093,a
2055,2326,1094,a
2056,2303,1095,a
2057,4357,1097,a
2058,4049,1097,a
2059,4304,1097,a
2060,4557,1099,a
2061,4091,1099,a
2062,1284,1100,a
2063,3805,1100,a
2064,3717,1101,a
2065,2348,1101,a
2066,755,1101,a
2067,1822,1101,a
2068,2298,1101,a
2069,109,1101,a
2070,1467,1101,a
2071,2152,1101,a
2072,1191,1101,a
2073,3258,1101,a
2074,1556,1101,a
2075,4513,1102,a
2076,2686,1103,a
2077,462,1104,a
2078,1455,1104,a
2079,2850,1105,a
2080,3439,1105,a
2081,1684,1105,a
2082,2316,1105,a
2083,1705,1105,a
2084,3732,1107,a
2085,3393,1108,a
2086,430,1108,a
2087,4439,1109,a
2088,325,1111,a
2089,2998,1111,a
2090,3693,1111,a
2091,2711,1111,a
2092,4883,1111,a
2093,4287,1111,a
2094,4455,1112,a
2095,804,1113,a
2096,3834,1113,a
2097,1708,1113,a
2098,2808,1114,a
2099,1625,1115,a
2100,1077,1115,a
2101,2089,1115,a
2102,1881,1116,a
2103,3880,1116,a
2104,304,1116,a
2105,146,1116,a
2106,2958,1116,a
2107,2907,1117,a
2108,4583,1118,a
2109,3638,1118,a
2110,1597,1119,a
2111,1482,1120,a
2112,1845,1122,a
2113,2407,1125,a
2114,3763,1125,a
2115,3485,1125,a
2116,4531,1125,a
2117,3521,1126,a
2118,2392,1126,a
2119,1276,1127,a
2120,3179,1128,a
2121,3152,1129,a
2122,2527,1130,a
2123,5036,1132,a
2124,4243,1133,a
2125,2098,1134,a
2126,3299,1134,a
2127,866,1134,a
2128,1784,1134,a
2129,4204,1137,a
2130,3306,1137,a
2131,4245,1138,a
2132,4850,1138,a
2133,1462,1139,a
2134,2145,1139,a
2135,457,1140,a
2136,1200,1140,a
2137,3161,1140,a
2138,2269,1140,a
2139,749,1140,a
2140,2183,1140,a
2141,2789,1140,a
2142,1655,1140,a
2143,2193,1140,a
2144,3269,1142,a
2145,1199,1143,a
2146,994,1144,a
2147,724,1145,a
2148,4819,1146,a
2149,4765,1147,a
2150,3394,1148,a
2151,4463,1148,a
2152,3890,1148,a
2153,1295,1148,a
2154,2655,1148,a
2155,2652,1148,a
2156,3211,1150,a
2157,2599,1151,a
2158,2368,1152,a
2159,3022,1152,a
2160,2318,1152,a
2161,405,1152,a
2162,1875,1153,a
2163,2775,1155,a
2164,817,1156,a
2165,2513,1157,a
2166,95,1158,a
2167,4776,1159,a
2168,2487,1160,a
2169,2207,1161,a
2170,786,1161,a
2171,4467,1161,a
2172,2267,1162,a
2173,4250,1164,a
2174,4136,1164,a
2175,1120,1165,a
2176,3770,1165,a
2177,1273,1168,a
2178,2169,1168,a
2179,691,1168,a
2180,1124,1168,a
2181,2591,1168,a
2182,1909,1168,a
2183,2241,1168,a
2184,288,1168,a
2185,3402,1168,a
2186,2310,1168,a
2187,86,1168,a
2188,3909,1168,a
2189,2867,1170,a
2190,3628,1170,a
2191,4372,1170,a
2192,1553,1170,a
2193,3529,1171,a
2194,5034,1172,a
2195,1610,1173,a
2196,3348,1174,a
2197,3363,1174,a
2198,4165,1175,a
2199,138,1176,a
2200,64,1176,a
2201,5014,1177,a
2202,3775,1179,a
2203,4006,1180,a
2204,4957,1181,a
2205,2479,1182,a
2206,4464,1183,a
2207,2877,1184,a
2208,3088,1184,a
2209,4044,1184,a
2210,3646,1185,a
2211,3322,1186,a
2212,3522,1186,a
2213,1278,1186,a
2214,4399,1186,a
2215,3401,1186,a
2216,3457,1186,a
2217,2908,1186,a
2218,2058,1187,a
2219,1404,1188,a
2220,3287,1191,a
2221,3889,1193,a
2222,2314,1194,a
2223,2657,1195,a
2224,3392,1195,a
2225,2472,1195,a
2226,506,1195,a
2227,3415,1195,a
2228,383,1195,a
2229,443,1196,a
2230,2602,1196,a
2231,2981,1196,a
2232,2145,1196,a
2233,2699,1196,a
2234,715,1196,a
2235,699,1196,a
2236,2624,1196,a
2237,551,1196,a
2238,1334,1196,a
2239,3598,1196,a
2240,548,1196,a
2241,3926,1196,a
2242,303,1196,a
2243,4229,1198,a
2244,3709,1199,a
2245,259,1200,a
2246,1986,1201,a
2247,4636,1201,a
2248,2426,1203,a
2249,784,1203,a
2250,848,1203,a
2251,4577,1203,a
2252,1838,1203,a
2253,4803,1204,a
2254,2961,1205,a
2255,456,1205,a
2256,2190,1205,a
2257,1,1205,a
2258,802,1205,a
2259,307,1205,a
2260,2113,1205,a
2261,4752,1206,a
2262,4894,1208,a
2263,998,1209,a
2264,4152,1209,a
2265,272,1209,a
2266,3588,1209,a
2267,3653,1209,a
2268,4211,1210,a
2269,149,1213,a
2270,4052,1213,a
2271,2978,1213,a
2272,1799,1213,a
2273,780,1213,a
2274,122,1213,a
2275,525,1213,a
2276,2923,1213,a
2277,1527,1213,a
2278,2298,1213,a
2279,4270,1214,a
2280,3142,1215,a
2281,3429,1215,a
2282,987,1215,a
2283,3109,1215,a
2284,2580,1215,a
2285,2823,1216,a
2286,168,1216,a
2287,3039,1216,a
2288,1261,1216,a
2289,1960,1216,a
2290,2424,1216,a
2291,618,1217,a
2292,3331,1218,a
2293,1134,1219,a
2294,2081,1220,a
2295,4166,1221,a
2296,4458,1221,a
2297,3160,1222,a
2298,2768,1223,a
2299,260,1226,a
2300,4383,1227,a
2301,159,1227,a
2302,1462,1227,a
2303,968,1228,a
2304,1003,1230,a
2305,951,1230,a
2306,3866,1230,a
2307,2929,1231,a
2308,2066,1231,a
2309,1091,1231,a
2310,2108,1231,a
2311,1591,1231,a
2312,63,1231,a
2313,1982,1231,a
2314,972,1231,a
2315,940,1231,a
2316,613,1231,a
2317,1155,1231,a
2318,169,1231,a
2319,1547,1231,a
2320,1927,1231,a
2321,1669,1231,a
2322,2746,1231,a
2323,1949,1231,a
2324,2757,1231,a
2325,3471,1231,a
2326,1719,1231,a
2327,4906,1231,a
2328,143,1231,a
2329,1162,1233,a
2330,4863,1234,a
2331,4930,1235,a
2332,3496,1237,a
2333,2596,1238,a
2334,3460,1239,a
2335,4041,1243,a
2336,538,1244,a
2337,4878,1246,a
2338,2098,1247,a
2339,4813,1248,a
2340,4264,1249,a
2341,1885,1250,a
2342,976,1251,a
2343,2187,1253,a
2344,474,1254,a
2345,2404,1254,a
2346,3154,1254,a
2347,4547,1254,a
2348,2582,1254,a
2349,1367,1256,a
2350,3125,1256,a
2351,1241,1256,a
2352,867,1256,a
2353,892,1256,a
2354,1248,1256,a
2355,1336,1256,a
2356,1848,1256,a
2357,4865,1260,a
2358,460,1261,a
2359,3648,1262,a
2360,1983,1262,a
2361,463,1262,a
2362,3206,1262,a
2363,526,1262,a
2364,53,1262,a
2365,3128,1264,a
2366,1058,1264,a
2367,4562,1266,a
2368,1386,1266,a
2369,3145,1267,a
2370,1038,1268,a
2371,2727,1268,a
2372,495,1268,a
2373,2315,1269,a
2374,2416,1270,a
2375,1153,1270,a
2376,1757,1271,a
2377,1131,1272,a
2378,2015,1272,a
2379,2072,1273,a
2380,3711,1273,a
2381,1268,1273,a
2382,788,1273,a
2383,1990,1273,a
2384,1520,1273,a
2385,117,1273,a
2386,725,1273,a
2387,4174,1273,a
2388,4184,1273,a
2389,1388,1273,a
2390,129,1273,a
2391,828,1273,a
2392,1169,1273,a
2393,883,1273,a
2394,1691,1273,a
2395,2332,1273,a
2396,1280,1273,a
2397,1549,1273,a
2398,228,1273,a
2399,697,1273,a
2400,483,1273,a
2401,2963,1273,a
2402,245,1273,a
2403,3251,1274,a
2404,2090,1275,a
2405,2921,1276,a
2406,4325,1277,a
2407,1117,1278,a
2408,3413,1278,a
2409,3275,1278,a
2410,2727,1278,a
2411,1818,1278,a
2412,2543,1278,a
2413,3859,1278,a
2414,3611,1278,a
2415,628,1278,a
2416,1831,1278,a
2417,3572,1278,a
2418,3431,1278,a
2419,4958,1279,a
2420,3978,1280,a
2421,2855,1280,a
2422,3022,1280,a
2423,4309,1281,a
2424,1431,1282,a
2425,1797,1282,a
2426,3247,1283,a
2427,3160,1284,a
2428,4582,1284,a
2429,4918,1285,a
2430,4455,1286,a
2431,3312,1287,a
2432,1617,1289,a
2433,702,1289,a
2434,2521,1289,a
2435,1026,1289,a
2436,2480,1289,a
2437,1606,1289,a
2438,3810,1289,a
2439,277,1289,a
2440,2333,1289,a
2441,3936,1289,a
2442,2882,1289,a
2443,3063,1289,a
2444,4442,1289,a
2445,3593,1289,a
2446,2276,1289,a
2447,2916,1290,a
2448,2912,1290,a
2449,956,1290,a
2450,2254,1290,a
2451,1099,1290,a
2452,3449,1290,a
2453,584,1290,a
2454,1992,1290,a
2455,4579,1290,a
2456,1406,1290,a
2457,1707,1290,a
2458,3793,1291,a
2459,1896,1291,a
2460,1924,1291,a
2461,2510,1292,a
2462,3629,1292,a
2463,613,1292,a
2464,4990,1293,a
2465,1151,1294,a
2466,1864,1295,a
2467,709,1296,a
2468,4511,1297,a
2469,4978,1298,a
2470,2738,1299,a
2471,2606,1299,a
2472,4699,1300,a
2473,4671,1301,a
2474,1672,1302,a
2475,582,1303,a
2476,2150,1303,a
2477,1396,1305,a
2478,965,1305,a
2479,3811,1305,a
2480,4403,1305,a
2481,3514,1306,a
2482,3967,1306,a
2483,1218,1307,a
2484,3220,1308,a
2485,2395,1309,a
2486,4244,1310,a
2487,4786,1311,a
2488,2339,1312,a
2489,2257,1313,a
2490,275,1314,a
2491,1915,1314,a
2492,3921,1314,a
2493,1971,1314,a
2494,3444,1314,a
2495,537,1314,a
2496,783,1315,a
2497,856,1317,a
2498,1733,1318,a
2499,4764,1319,a
2500,2801,1320,a
2501,2389,1321,a
2502,3023,1321,a
2503,1586,1322,a
2504,4474,1323,a
2505,4351,1324,a
2506,1428,1324,a
2507,2283,1324,a
2508,3469,1324,a
2509,4617,1324,a
2510,1368,1324,a
2511,1793,1324,a
2512,849,1324,a
2513,2386,1324,a
2514,1219,1324,a
2515,1663,1324,a
2516,3033,1324,a
2517,135,1324,a
2518,132,1324,a
2519,71,1324,a
2520,2941,1324,a
2521,2618,1324,a
2522,3771,1325,a
2523,4628,1326,a
2524,4993,1327,a
2525,2528,1328,a
2526,343,1330,a
2527,907,1331,a
2528,1826,1331,a
2529,1828,1331,a
2530,89,1331,a
2531,1258,1331,a
2532,1861,1331,a
2533,2422,1332,a
2534,4022,1332,a
2535,2774,1333,a
2536,2922,1333,a
2537,2303,1333,a
2538,2852,1333,a
2539,2703,1334,a
2540,4379,1338,a
2541,4801,1340,a
2542,4789,1342,a
2543,1937,1343,a
2544,427,1343,a
2545,2851,1343,a
2546,2756,1343,a
2547,1532,1344,a
2548,2226,1345,a
2549,223,1345,a
2550,1315,1345,a
2551,1326,1345,a
2552,1950,1345,a
2553,4312,1345,a
2554,2272,1345,a
2555,1425,1345,a
2556,3207,1345,a
2557,28,1345,a
2558,2638,1345,a
2559,87,1345,a
2560,172,1345,a
2561,4523,1347,a
2562,1905,1347,a
2563,2725,1348,a
2564,2144,1350,a
2565,161,1351,a
2566,1654,1351,a
2567,795,1351,a
2568,82,1351,a
2569,9,1351,a
2570,1374,1351,a
2571,18,1351,a
2572,245,1351,a
2573,626,1351,a
2574,128,1351,a
2575,2790,1351,a
2576,321,1351,a
2577,3534,1351,a
2578,131,1351,a
2579,1584,1351,a
2580,4131,1352,a
2581,2501,1352,a
2582,4677,1352,a
2583,2518,1354,a
2584,3338,1354,a
2585,621,1354,a
2586,1034,1354,a
2587,2700,1354,a
2588,1993,1354,a
2589,599,1354,a
2590,1613,1356,a
2591,2768,1358,a
2592,1964,1358,a
2593,928,1359,a
2594,2492,1360,a
2595,1565,1361,a
2596,4029,1361,a
2597,2773,1361,a
2598,846,1361,a
2599,1061,1361,a
2600,4059,1361,a
2601,4923,1363,a
2602,334,1365,a
2603,1682,1365,a
2604,2107,1365,a
2605,3234,1365,a
2606,3144,1365,a
2607,827,1365,a
2608,3422,1366,a
2609,1968,1368,a
2610,4497,1369,a
2611,1966,1369,a
2612,3655,1369,a
2613,2026,1369,a
2614,4314,1369,a
2615,3541,1369,a
2616,831,1369,a
2617,999,1369,a
2618,3346,1369,a
2619,3700,1370,a
2620,2161,1370,a
2621,3524,1370,a
2622,3031,1370,a
2623,4901,1376,a
2624,4858,1378,a
2625,3302,1379,a
2626,22,1380,a
2627,1969,1380,a
2628,2305,1381,a
2629,4759,1382,a
2630,1627,1382,a
2631,4999,1383,a
2632,4684,1384,a
2633,4772,1385,a
2634,5005,1387,a
2635,770,1388,a
2636,1053,1388,a
2637,840,1388,a
2638,2320,1388,a
2639,45,1388,a
2640,3309,1388,a
2641,3780,1388,a
2642,67,1388,a
2643,4278,1388,a
2644,902,1388,a
2645,1186,1388,a
2646,1757,1388,a
2647,833,1388,a
2648,4,1388,a
2649,121,1388,a
2650,2626,1388,a
2651,2330,1388,a
2652,328,1388,a
2653,3030,1388,a
2654,160,1388,a
2655,3384,1388,a
2656,1234,1388,a
2657,290,1388,a
2658,3892,1388,a
2659,3187,1388,a
2660,1700,1388,a
2661,2048,1388,a
2662,2127,1388,a
2663,2119,1389,a
2664,3319,1389,a
2665,549,1389,a
2666,389,1390,a
2667,2681,1390,a
2668,4014,1391,a
2669,2913,1391,a
2670,3523,1393,a
2671,2340,1393,a
2672,2417,1394,a
2673,4821,1398,a
2674,4375,1399,a
2675,2418,1400,a
2676,1652,1402,a
2677,1704,1404,a
2678,4511,1405,a
2679,4841,1406,a
2680,231,1407,a
2681,4893,1408,a
2682,1288,1409,a
2683,3335,1409,a
2684,1013,1409,a
2685,545,1409,a
2686,2156,1409,a
2687,4454,1410,a
2688,4662,1411,a
2689,1618,1412,a
2690,1751,1412,a
2691,2225,1414,a
2692,2234,1414,a
2693,1434,1415,a
2694,2664,1415,a
2695,1867,1416,a
2696,1346,1417,a
2697,3,1417,a
2698,1235,1417,a
2699,138,1417,a
2700,64,1417,a
2701,297,1417,a
2702,260,1417,a
2703,589,1417,a
2704,3164,1417,a
2705,2000,1417,a
2706,4652,1420,a
2707,4532,1422,a
2708,4560,1422,a
2709,3843,1423,a
2710,4474,1423,a
2711,3345,1424,a
2712,4658,1426,a
2713,2170,1428,a
2714,1698,1428,a
2715,4771,1429,a
2716,4945,1429,a
2717,2879,1431,a
2718,2561,1431,a
2719,1988,1431,a
2720,3184,1432,a
2721,2286,1432,a
2722,3603,1432,a
2723,2743,1433,a
2724,4928,1433,a
2725,4224,1433,a
2726,314,1433,a
2727,1373,1435,a
2728,4951,1436,a
2729,3542,1436,a
2730,4950,1436,a
2731,858,1436,a
2732,2580,1437,a
2733,2688,1437,a
2734,1859,1437,a
2735,2980,1437,a
2736,2169,1437,a
2737,3016,1437,a
2738,832,1437,a
2739,4296,1437,a
2740,3484,1439,a
2741,237,1439,a
2742,983,1439,a
2743,341,1439,a
2744,238,1439,a
2745,119,1439,a
2746,71,1439,a
2747,271,1439,a
2748,2811,1439,a
2749,135,1439,a
2750,25,1439,a
2751,3231,1439,a
2752,4336,1439,a
2753,1643,1439,a
2754,1557,1439,a
2755,351,1442,a
2756,1065,1442,a
2757,1206,1444,a
2758,3849,1444,a
2759,560,1444,a
2760,16,1444,a
2761,4133,1444,a
2762,585,1444,a
2763,3389,1446,a
2764,3702,1446,a
2765,1485,1448,a
2766,4955,1449,a
2767,4107,1450,a
2768,4938,1452,a
2769,4195,1453,a
2770,3034,1455,a
2771,4690,1457,a
2772,1811,1458,a
2773,3729,1459,a
2774,4623,1460,a
2775,4962,1463,a
2776,4307,1466,a
2777,3577,1467,a
2778,1462,1469,a
2779,3342,1469,a
2780,2177,1469,a
2781,3100,1469,a
2782,2689,1469,a
2783,3671,1469,a
2784,2659,1469,a
2785,2676,1470,a
2786,4223,1470,a
2787,3540,1471,a
2788,4397,1472,a
2789,4521,1473,a
2790,4379,1474,a
2791,4378,1475,a
2792,4119,1476,a
2793,1941,1476,a
2794,4886,1477,a
2795,4633,1478,a
2796,3222,1479,a
2797,3751,1480,a
2798,4969,1481,a
2799,4540,1482,a
2800,3094,1484,a
2801,3137,1485,a
2802,3381,1485,a
2803,3607,1485,a
2804,719,1485,a
2805,1388,1485,a
2806,1873,1489,a
2807,1156,1489,a
2808,4363,1490,a
2809,2645,1493,a
2810,4405,1493,a
2811,4527,1493,a
2812,3879,1494,a
2813,4263,1495,a
2814,4825,1495,a
2815,4772,1496,a
2816,3767,1497,a
2817,1955,1498,a
2818,3679,1499,a
2819,4667,1500,a
2820,1362,1503,a
2821,4546,1504,a
2822,812,1506,a
2823,4596,1506,a
2824,3746,1507,a
2825,2632,1508,a
2826,2520,1509,a
2827,1520,1510,a
2828,2035,1510,a
2829,4755,1510,a
2830,1788,1510,a
2831,2635,1510,a
2832,3096,1510,a
2833,1138,1510,a
2834,1764,1510,a
2835,3104,1510,a
2836,4495,1510,a
2837,4174,1510,a
2838,4513,1511,a
2839,3954,1512,a
2840,415,1512,a
2841,1144,1513,a
2842,3196,1514,a
2843,4633,1514,a
2844,1283,1514,a
2845,2275,1515,a
2846,3448,1515,a
2847,344,1515,a
2848,3750,1515,a
2849,3919,1515,a
2850,4211,1515,a
2851,53,1515,a
2852,1479,1515,a
2853,799,1515,a
2854,4979,1515,a
